period,ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_reason,liquidity_constrained,q_over_adv
IS,XLY,2018-12-03,2019-01-02,51.3402,45.5132,4387.6944,-25695.36,rebalance,False,0.00022907
IS,SHY,2019-01-02,2019-03-01,70.6897,70.8891,5571.4033,885.13,rebalance,False,0.00140772
IS,XLK,2019-03-01,2019-04-01,33.4324,35.0902,5899.4387,9643.91,rebalance,False,0.00018234
IS,XLY,2019-03-01,2019-04-01,51.9623,53.8571,3795.8742,7068.2,rebalance,False,0.00031382
IS,XLF,2019-04-01,2019-05-01,22.7048,24.5706,9048.4197,16723.97,rebalance,False,0.00017493
IS,VNQ,2019-04-01,2019-06-03,66.6907,66.844,3080.9783,349.83,rebalance,False,0.00065336
IS,XLE,2019-05-01,2019-06-03,24.0744,21.5406,9221.6335,-23515.11,rebalance,False,0.00032776
IS,SHY,2019-06-03,2019-07-01,72.0786,72.3483,5606.1102,1279.7,rebalance,False,0.00110495
IS,XLU,2019-07-01,2019-08-01,24.1835,24.0943,8374.897,-891.46,rebalance,False,0.00026694
IS,XLV,2019-07-01,2019-08-01,83.1519,81.1748,2436.0818,-4929.13,rebalance,False,0.00029904
IS,VNQ,2019-08-01,2019-09-03,68.8877,71.3565,2896.3349,7028.25,rebalance,False,0.00066663
IS,XLV,2019-09-03,2019-10-01,80.213,80.8144,2573.5193,1428.65,rebalance,False,0.00030671
IS,XLI,2019-10-01,2019-11-01,70.1845,71.2205,2959.8652,2942.78,rebalance,False,0.00030909
IS,XLK,2019-08-01,2019-11-01,38.1314,39.6874,5232.193,8007.51,rebalance,False,0.00027694
IS,VNQ,2019-11-01,2019-12-02,73.6523,72.3183,2837.353,-3905.96,rebalance,False,0.000559
IS,XLF,2019-11-01,2019-12-02,25.5916,26.7242,8164.8531,9096.8,rebalance,False,0.00020977
IS,XLI,2019-12-02,2020-01-02,73.896,74.2814,2861.2877,979.95,rebalance,False,0.00031625
IS,XLY,2019-12-02,2020-01-02,57.893,59.8234,3652.1367,6920.16,rebalance,False,0.00060995
IS,XLU,2020-01-02,2020-02-03,26.6436,28.4382,8078.3097,14340.48,rebalance,False,0.00029612
IS,VNQ,2020-01-02,2020-03-02,73.4807,69.1124,2929.4688,-12920.87,rebalance,False,0.00043699
IS,XLI,2020-02-03,2020-03-02,73.8288,66.9483,3107.7612,-21507.1,rebalance,False,0.00016071
IS,SHY,2020-03-02,2020-06-01,74.2377,75.2061,5523.3349,5113.08,rebalance,False,0.00152651
IS,XLK,2020-06-01,2020-07-01,46.4898,49.9884,4462.203,15471.86,rebalance,False,0.00018785
IS,XLU,2020-07-01,2020-08-03,23.6766,25.4834,9408.209,16826.93,rebalance,False,0.0003026
IS,XLV,2020-06-01,2020-08-03,92.963,96.8499,2231.6236,8551.73,rebalance,False,0.00029957
IS,VNQ,2020-08-03,2020-09-01,65.3417,65.3818,3484.0996,1.8,rebalance,False,0.00096646
IS,XLU,2020-09-01,2020-10-01,24.7581,25.1698,9188.6956,3616.35,rebalance,False,0.00034384
IS,XLI,2020-10-01,2020-11-02,71.3153,70.8369,3238.7756,-1686.26,rebalance,False,0.00028838
IS,XLK,2020-08-03,2020-11-02,53.5118,53.525,4254.299,-85.11,rebalance,False,0.00024528
IS,VNQ,2020-11-02,2020-12-01,62.5969,68.7111,3646.9571,22145.24,rebalance,False,0.00077066
IS,XLF,2020-11-02,2020-12-01,22.0194,25.777,10366.2607,38759.37,rebalance,False,0.00015741
IS,XLI,2020-12-01,2021-01-04,81.8857,81.9011,3157.7515,-100.87,rebalance,False,0.00038331
IS,XLY,2020-12-01,2021-01-04,75.8257,77.5431,3410.103,5703.77,rebalance,False,0.00052184
IS,XLF,2021-01-04,2021-02-01,27.0012,26.7092,9673.3763,-3007.46,rebalance,False,0.0001585
IS,VNQ,2021-01-04,2021-03-01,70.0139,73.0298,3730.9167,11089.63,rebalance,False,0.00092716
IS,XLK,2021-02-01,2021-04-01,62.6544,64.6156,4118.2935,7916.24,rebalance,False,0.00021485
IS,XLY,2021-03-01,2021-04-01,78.1998,81.4157,3480.098,11025.8,rebalance,False,0.00033669
IS,XLP,2021-04-01,2021-05-03,59.6498,61.1314,4600.0651,6648.67,rebalance,False,0.00041595
IS,XLU,2021-04-01,2021-05-03,27.4664,28.725,9989.1295,12374.74,rebalance,False,0.00052907
IS,XLE,2021-05-03,2021-06-01,20.7624,22.1256,13662.8072,18396.12,rebalance,False,0.00021435
IS,XLY,2021-05-03,2021-06-01,86.3604,83.4704,3285.3841,-9654.5,rebalance,False,0.00036135
IS,XLK,2021-06-01,2021-07-01,66.9064,71.0984,4303.0164,17859.84,rebalance,False,0.00034576
IS,XLV,2021-06-01,2021-08-02,114.1763,122.8839,2521.6394,21787.08,rebalance,False,0.00026592
IS,XLK,2021-08-02,2021-10-01,74.2951,72.3827,4166.0699,-8143.4,rebalance,False,0.00018629
IS,XLY,2021-07-01,2021-10-01,86.0558,86.8443,3551.0143,2622.6,rebalance,False,0.00031599
IS,XLI,2021-10-01,2021-11-01,91.818,97.6371,3317.6272,19122.65,rebalance,False,0.00033717
IS,XLU,2021-10-01,2021-12-01,28.0332,28.8794,10864.9525,8975.44,rebalance,False,0.00047731
IS,XLI,2021-12-01,2022-01-03,95.399,99.2504,3284.9099,12466.25,rebalance,False,0.00031368
IS,XLF,2021-11-01,2022-02-01,37.4658,36.3174,8635.3815,-10121.03,rebalance,False,0.00010637
IS,VNQ,2022-01-03,2022-03-01,98.2528,86.915,3314.4773,-37748.21,rebalance,False,0.00053355
IS,XLY,2022-02-01,2022-03-01,89.3613,85.436,3505.2063,-13933.61,rebalance,False,0.00014756
IS,SHY,2022-03-01,2022-04-01,74.0656,72.7156,7923.6156,-11027.58,rebalance,False,0.00162755
IS,XLP,2022-04-01,2022-05-02,68.2767,70.2074,4214.4683,7963.23,rebalance,False,0.00020227
IS,XLU,2022-04-01,2022-05-02,32.9254,31.6862,8738.8209,-11015.11,rebalance,False,0.00020422
IS,SHY,2022-05-02,2022-12-01,72.5267,71.804,7888.1097,-6026.67,rebalance,False,0.00114233
IS,XLF,2022-12-01,2023-01-03,34.3783,32.6599,8227.4919,-14317.71,rebalance,False,0.0001977
IS,XLI,2022-12-01,2023-01-03,96.7717,94.0718,2923.1057,-8049.49,rebalance,False,0.00031283
IS,SHY,2023-01-03,2023-02-01,71.9549,72.3992,7546.9744,3039.62,rebalance,False,0.00142475
IS,XLE,2023-02-01,2023-03-01,40.171,37.5905,6792.5846,-17696.3,rebalance,False,0.00018869
IS,XLU,2023-02-01,2023-03-01,31.1333,29.2769,8764.0662,-16447.25,rebalance,False,0.00035915
IS,XLB,2023-03-01,2023-04-03,38.4954,38.1018,6640.3059,-2781.3,rebalance,False,0.00041047
IS,XLI,2023-03-01,2023-04-03,96.0717,96.5424,2660.9647,1106.43,rebalance,False,0.00016799
IS,XLP,2023-04-03,2023-05-01,68.8982,71.2482,3695.9758,8533.2,rebalance,False,0.00037923
IS,XLU,2023-04-03,2023-05-01,30.7607,31.3902,8277.4563,5034.05,rebalance,False,0.00037202
IS,XLB,2023-05-01,2023-06-01,38.0217,35.5466,6870.9767,-17168.09,rebalance,False,0.00059008
IS,XLE,2023-05-01,2023-06-01,38.1188,34.813,6853.4761,-22813.98,rebalance,False,0.00017624
IS,XLK,2023-06-01,2023-07-03,80.2011,85.3112,3006.3717,15215.3,rebalance,False,0.00023049
IS,XLV,2023-06-01,2023-08-01,121.7143,127.8414,1981.0533,11998.68,rebalance,False,0.00020975
IS,XLK,2023-08-01,2023-10-02,87.2448,80.6637,2899.6207,-19217.91,rebalance,False,0.00024349
IS,XLI,2023-10-02,2023-11-01,97.4486,94.9133,2397.4438,-6207.44,rebalance,False,0.00021164
IS,XLY,2023-07-03,2023-11-01,83.85,74.9287,3055.2411,-27390.92,rebalance,False,0.00022995
IS,SHY,2023-11-01,2023-12-01,73.2529,74.0389,6224.3259,4628.84,rebalance,False,0.00101657
IS,XLF,2023-12-01,2023-12-29,34.4528,36.3237,6679.8263,12496.77,window_end,False,0.0
IS,XLI,2023-12-01,2023-12-29,103.2903,110.4851,2228.2885,16032.11,window_end,False,0.0
OOS,XLP,2024-01-02,2024-02-01,67.5717,68.6826,739.5251,792.19,rebalance,False,6.394e-05
OOS,XLU,2024-01-02,2024-02-01,29.5046,28.6296,1693.5022,-1514.77,rebalance,False,4.683e-05
OOS,VNQ,2024-02-01,2024-03-01,76.7332,78.2166,646.1167,929.29,rebalance,False,0.00012435
OOS,XLY,2024-02-01,2024-03-01,84.2524,90.4001,588.4592,3587.72,rebalance,False,6.063e-05
OOS,XLI,2024-03-01,2024-04-01,117.2408,122.5907,441.9028,2334.6,rebalance,False,4.998e-05
OOS,XLK,2024-03-01,2024-05-01,102.2832,96.3842,506.5209,-3015.26,rebalance,False,3.767e-05
OOS,XLU,2024-04-01,2024-05-01,30.9749,31.4797,1746.8171,845.09,rebalance,False,5.933e-05
OOS,XLB,2024-05-01,2024-06-03,42.7973,44.0241,1211.3023,1452.72,rebalance,False,0.00017618
OOS,XLE,2024-05-01,2024-06-03,43.8025,43.568,1183.5116,-309.66,rebalance,False,4.433e-05
OOS,XLK,2024-06-03,2024-07-01,104.5553,112.0586,501.0086,3728.21,rebalance,False,4.883e-05
OOS,XLV,2024-06-03,2024-08-01,138.8428,145.9873,377.2885,2665.81,rebalance,False,5.202e-05
OOS,XLK,2024-08-01,2024-10-01,107.9189,111.5266,509.8153,1807.66,rebalance,False,5.258e-05
OOS,XLY,2024-07-01,2024-10-01,90.2302,98.8798,621.5188,5341.41,rebalance,False,0.00010757
OOS,XLE,2024-10-01,2024-11-01,41.4776,42.8028,1424.5436,1849.74,rebalance,False,5.675e-05
OOS,XLU,2024-11-01,2024-12-02,38.2539,39.6998,1591.9222,2261.58,rebalance,False,7.852e-05
OOS,XLF,2024-10-01,2025-01-02,44.1632,47.6681,1337.9295,4650.37,rebalance,False,3.514e-05
OOS,XLI,2024-12-02,2025-01-02,140.8429,130.5639,448.1908,-4638.83,rebalance,False,6.133e-05
OOS,VNQ,2025-01-02,2025-02-03,84.8113,85.4396,720.1462,417.06,rebalance,False,0.00017777
OOS,XLU,2025-01-02,2025-02-03,36.804,37.0985,1659.3916,448.87,rebalance,False,6.978e-05
OOS,XLE,2025-02-03,2025-03-03,42.1236,43.9118,1459.2519,2569.42,rebalance,False,4.775e-05
OOS,XLI,2025-03-03,2025-04-01,134.8823,129.031,474.5141,-2809.99,rebalance,False,4.716e-05
OOS,XLK,2025-02-03,2025-04-01,112.0121,102.2457,548.8076,-5391.41,rebalance,False,4.945e-05
OOS,SHY,2025-04-01,2025-06-02,78.9935,79.3864,1483.7795,516.34,rebalance,False,0.00040758
OOS,XLU,2025-06-02,2025-07-01,39.6565,39.9612,1483.3709,414.6,rebalance,False,5.802e-05
OOS,XLY,2025-07-01,2025-09-02,107.0031,113.7492,553.3207,3698.08,rebalance,False,4.958e-05
OOS,XLF,2025-09-02,2025-10-01,53.0646,53.1501,1184.7345,63.55,rebalance,False,3.418e-05
OOS,XLK,2025-06-02,2025-10-01,114.4957,139.8238,513.8196,12975.33,rebalance,False,2.628e-05
OOS,XLE,2025-10-01,2025-11-03,43.7882,43.4188,1537.5463,-609.62,rebalance,False,5.797e-05
OOS,XLY,2025-10-01,2025-11-03,119.1391,120.7228,565.1492,857.4,rebalance,False,5.13e-05
OOS,XLK,2025-11-03,2025-12-01,151.3619,141.3296,445.3983,-4502.51,rebalance,False,1.951e-05
OOS,XLF,2025-11-03,2026-01-02,51.8811,54.5496,1299.3599,3425.18,rebalance,False,3.686e-05
OOS,XLI,2025-12-01,2026-01-02,151.5934,155.184,414.7939,1454.67,rebalance,False,5.327e-05
OOS,VNQ,2026-01-02,2026-02-02,87.4353,89.9386,772.5475,1894.49,rebalance,False,0.00017082
OOS,XLP,2026-01-02,2026-02-02,77.275,83.2912,874.119,5217.63,rebalance,False,4.094e-05
OOS,XLE,2026-02-02,2026-03-02,49.7748,57.395,1427.6425,10830.23,rebalance,False,2.48e-05
OOS,XLY,2026-02-02,2026-03-02,120.4979,113.8014,589.7589,-3986.32,rebalance,False,4.814e-05
OOS,XLF,2026-03-02,2026-04-01,50.3512,49.8,1478.4063,-859.45,rebalance,False,2.428e-05
OOS,XLI,2026-03-02,2026-04-01,176.0054,163.49,422.9693,-5330.85,rebalance,False,2.613e-05
OOS,SHY,2026-04-01,2026-05-01,81.8351,81.9972,1742.6964,201.98,rebalance,False,0.00046942
OOS,XLB,2026-05-01,2026-06-01,51.64,50.65,1381.9615,-1411.04,rebalance,False,0.00012195
OOS,XLE,2026-05-01,2026-06-01,59.06,57.03,1208.3572,-2494.15,rebalance,False,3.027e-05
OOS,XLK,2026-06-01,2026-06-15,192.32,191.79,360.7289,-191.19,window_end,False,0.0
OOS,XLU,2026-06-01,2026-06-15,43.9,44.74,1580.164,1327.34,window_end,False,0.0
