period,ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,exit_reason,liquidity_constrained,q_over_adv
IS,EEM,2014-08-01,2014-09-02,33.7474,34.592,2809.4153,2309.82,rebalance,False,6.106e-05
IS,QQQ,2014-08-01,2014-09-02,86.6679,91.4208,1094.5438,5191.53,rebalance,False,3.839e-05
IS,XLE,2014-07-01,2014-09-02,31.8732,31.3174,2988.1627,-1723.72,rebalance,False,0.00018259
IS,IEF,2014-09-02,2014-10-01,80.3197,80.1115,1205.7109,-305.94,rebalance,False,0.00045712
IS,TLT,2014-09-02,2014-10-01,84.8746,84.8031,1141.0073,-136.53,rebalance,False,0.00012862
IS,GLD,2014-09-02,2014-11-03,121.97,112.39,794.0008,-7655.86,rebalance,False,0.00012266
IS,EEM,2014-10-01,2014-12-01,31.7433,31.5206,3041.8095,-741.4,rebalance,False,6.688e-05
IS,QQQ,2014-10-01,2014-12-01,90.2549,96.8607,1070.4188,7060.1,rebalance,False,4.546e-05
IS,GLD,2014-12-01,2015-01-02,113.8,112.49,875.9858,-1202.55,rebalance,False,0.00013168
IS,TLT,2014-12-01,2015-01-02,89.4229,92.2492,1114.7813,3092.47,rebalance,False,0.00015951
IS,XLE,2014-11-03,2015-01-02,27.9284,25.2911,3191.2581,-8473.81,rebalance,False,4.604e-05
IS,EEM,2015-01-02,2015-02-02,30.5252,30.7901,3076.4457,751.06,rebalance,False,4.912e-05
IS,HYG,2015-01-02,2015-02-02,48.8454,49.2297,1922.6936,681.3,rebalance,False,0.00027216
IS,IWM,2015-01-02,2015-02-02,103.526,100.1203,907.6225,-3100.78,rebalance,False,2.396e-05
IS,XLV,2015-02-02,2015-03-02,57.698,60.2504,1617.3317,4070.18,rebalance,False,0.00016946
IS,GLD,2015-02-02,2015-04-01,121.84,114.56,765.9325,-5624.66,rebalance,False,0.00012423
IS,XLE,2015-02-02,2015-04-01,24.5683,25.1718,3797.808,2224.14,rebalance,False,0.00011313
IS,XLP,2015-03-02,2015-04-01,37.1264,36.3612,2621.4225,-2068.23,rebalance,False,0.00024117
IS,IWM,2015-04-01,2015-05-01,107.4398,105.0961,863.9065,-2034.04,rebalance,False,3.068e-05
IS,QQQ,2015-04-01,2015-05-01,97.3346,99.5928,953.5918,2143.41,rebalance,False,3.471e-05
IS,EEM,2015-04-01,2015-06-01,31.5067,32.0441,2944.3121,1519.85,rebalance,False,7.112e-05
IS,HYG,2015-05-01,2015-06-01,50.2332,50.4508,1847.7103,345.69,rebalance,False,0.00028934
IS,XLE,2015-05-01,2015-06-01,26.7663,25.4176,3467.3322,-4738.54,rebalance,False,0.00014029
IS,XLP,2015-06-01,2015-07-01,36.488,35.9858,2515.3243,-1322.56,rebalance,False,0.00033717
IS,XLV,2015-06-01,2015-07-01,62.8366,62.8774,1460.6878,5.21,rebalance,False,0.00019409
IS,SHY,2015-07-01,2015-08-03,69.0409,69.0963,1319.0886,20.81,rebalance,False,0.00064726
IS,TLT,2015-06-01,2015-08-03,90.1159,90.6672,1018.5412,509.35,rebalance,False,0.00011857
IS,XLE,2015-07-01,2015-08-03,24.5186,22.3471,3713.8373,-8126.13,rebalance,False,0.00012442
IS,EEM,2015-08-03,2015-09-01,28.7749,25.746,3082.9818,-9394.27,rebalance,False,3.632e-05
IS,QQQ,2015-08-03,2015-09-01,103.4434,93.9647,858.0942,-8142.64,rebalance,False,1.656e-05
IS,XLP,2015-08-03,2015-09-01,37.773,34.8218,2348.6624,-6985.57,rebalance,False,0.00016125
IS,GLD,2015-09-01,2015-11-02,109.63,108.64,734.3994,-771.31,rebalance,False,0.00012253
IS,IEF,2015-09-01,2015-11-02,83.6067,83.972,962.9737,305.98,rebalance,False,0.00041821
IS,TLT,2015-09-01,2015-11-02,90.3589,90.8482,891.0173,390.5,rebalance,False,0.00011358
IS,EEM,2015-11-02,2015-12-01,27.5979,26.8053,2914.3924,-2364.07,rebalance,False,4.838e-05
IS,QQQ,2015-11-02,2015-12-01,105.2324,106.0196,764.7683,593.79,rebalance,False,2.782e-05
IS,XLP,2015-11-02,2015-12-01,37.722,37.4272,2132.3055,-680.15,rebalance,False,0.00025499
IS,IEF,2015-12-01,2016-01-04,83.7948,83.8062,949.7761,-34.26,rebalance,False,0.00043104
IS,TLT,2015-12-01,2016-02-01,90.6522,95.1652,877.9327,3915.39,rebalance,False,8.308e-05
IS,GLD,2015-12-01,2016-04-01,102.3,116.08,777.9751,10670.6,rebalance,False,6.815e-05
IS,IEF,2016-02-01,2016-04-01,86.0803,87.4212,969.5004,1252.14,rebalance,False,0.00040993
IS,SHY,2016-01-04,2016-04-01,69.0105,69.495,1152.091,512.23,rebalance,False,0.00049778
IS,IWM,2016-04-01,2016-05-02,96.1734,98.9987,883.6661,2487.35,rebalance,False,3.369e-05
IS,EEM,2016-04-01,2016-06-01,26.713,26.2907,3179.5466,-1401.18,rebalance,False,4.722e-05
IS,QQQ,2016-04-01,2016-06-01,101.1246,102.4849,840.4046,1134.25,rebalance,False,3.412e-05
IS,XLE,2016-05-02,2016-06-01,22.458,22.0714,3892.0632,-1568.19,rebalance,False,0.00014118
IS,TLT,2016-06-01,2016-07-01,98.8379,106.7363,861.1801,6750.77,rebalance,False,8.9e-05
IS,XLP,2016-06-01,2016-07-01,40.3303,42.5361,2110.3373,4598.63,rebalance,False,0.00019608
IS,HYG,2016-07-01,2016-08-01,49.9085,50.5318,1817.9962,1077.63,rebalance,False,0.00014168
IS,SHY,2016-07-01,2016-08-01,69.9455,69.807,1297.2455,-231.66,rebalance,False,0.000824
IS,QQQ,2016-08-01,2016-09-01,107.7182,108.8112,846.1787,915.8,rebalance,False,5.174e-05
IS,XLP,2016-08-01,2016-09-01,42.0819,41.697,2164.8471,-889.77,rebalance,False,0.00024362
IS,XLV,2016-06-01,2016-09-01,60.1898,61.817,1414.096,2249.5,rebalance,False,0.00020324
IS,GLD,2016-09-01,2016-10-03,124.67,125.32,720.5489,419.11,rebalance,False,7.266e-05
IS,IEF,2016-09-01,2016-10-03,88.9664,89.3818,1009.698,368.64,rebalance,False,0.00080348
IS,TLT,2016-09-01,2016-11-01,105.4595,99.3909,851.7957,-5216.31,rebalance,False,0.00010433
IS,XLP,2016-10-03,2016-11-01,41.1496,40.9017,2191.1962,-599.4,rebalance,False,0.00018346
IS,EEM,2016-11-01,2016-12-01,29.9429,28.4329,2906.5929,-4445.56,rebalance,False,3.366e-05
IS,QQQ,2016-10-03,2016-12-01,111.0411,110.0016,812.4451,-853.57,rebalance,False,2.766e-05
IS,XLE,2016-11-01,2016-12-01,23.3332,25.5879,3729.7685,8341.47,rebalance,False,0.00010541
IS,GLD,2016-12-01,2017-01-03,111.11,109.62,801.5147,-1242.86,rebalance,False,0.00010706
IS,IEF,2016-12-01,2017-01-03,83.9527,83.8689,1060.7755,-139.31,rebalance,False,0.00057089
IS,TLT,2016-12-01,2017-01-03,90.6782,90.8388,982.1015,107.7,rebalance,False,9.639e-05
IS,EEM,2017-01-03,2017-02-01,28.7499,30.4559,3080.7145,5192.86,rebalance,False,6.285e-05
IS,HYG,2017-01-03,2017-02-01,52.7635,53.1904,1678.7685,663.51,rebalance,False,0.00016792
IS,IWM,2017-01-03,2017-02-01,121.2468,121.0071,730.9236,-183.75,rebalance,False,2.551e-05
IS,IEF,2017-02-01,2017-03-01,84.1651,84.4017,1074.4294,202.76,rebalance,False,0.00049296
IS,TLT,2017-02-01,2017-03-01,91.5656,92.0039,987.598,381.77,rebalance,False,9.854e-05
IS,GLD,2017-02-01,2017-04-03,114.66,118.69,788.6886,3127.05,rebalance,False,0.00010996
IS,XLE,2017-03-01,2017-04-03,24.444,23.8977,3708.7705,-2089.91,rebalance,False,0.0001072
IS,IWM,2017-04-03,2017-05-01,122.9145,124.4023,740.7916,1093.48,rebalance,False,2.436e-05
IS,QQQ,2017-03-01,2017-05-01,122.9038,128.4208,738.0862,4063.35,rebalance,False,3.574e-05
IS,EEM,2017-04-03,2017-06-01,32.0969,33.5591,2835.2428,4083.5,rebalance,False,5.153e-05
IS,HYG,2017-05-01,2017-06-01,54.2199,54.83,1722.7368,994.93,rebalance,False,0.0001575
IS,XLE,2017-05-01,2017-06-01,23.1501,22.348,4034.2968,-3302.45,rebalance,False,0.00012948
IS,QQQ,2017-06-01,2017-07-03,133.2588,130.4978,699.2762,-1939.08,rebalance,False,1.391e-05
IS,XLP,2017-06-01,2017-07-03,44.491,43.4664,2093.3578,-2201.54,rebalance,False,0.00018082
IS,XLV,2017-06-01,2017-07-03,65.5206,68.6292,1421.5182,4362.28,rebalance,False,0.00017317
IS,GLD,2017-07-03,2017-08-01,116.54,120.44,799.5173,3065.47,rebalance,False,0.00012923
IS,SHY,2017-07-03,2017-08-01,69.7479,69.8643,1335.8618,102.04,rebalance,False,0.00148045
IS,TLT,2017-07-03,2017-08-01,97.0971,95.8914,959.6055,-1208.46,rebalance,False,0.00012805
IS,QQQ,2017-08-01,2017-09-01,135.6414,138.1614,691.672,1734.38,rebalance,False,1.936e-05
IS,SPY,2017-08-01,2017-09-01,215.074,215.4738,436.2257,167.38,rebalance,False,6.16e-06
IS,XLP,2017-08-01,2017-09-01,43.7826,43.3399,2141.7063,-1006.08,rebalance,False,0.00024921
IS,GLD,2017-09-01,2017-10-02,126.01,121.17,746.3731,-3662.04,rebalance,False,8.558e-05
IS,IEF,2017-09-01,2017-10-02,87.8146,86.6914,1070.9937,-1255.36,rebalance,False,0.00049244
IS,TLT,2017-09-01,2017-11-01,99.3105,97.4037,947.0255,-1857.19,rebalance,False,0.00012561
IS,XLP,2017-10-02,2017-11-01,42.9437,42.355,2131.4892,-1311.31,rebalance,False,0.0002143
IS,EEM,2017-11-01,2017-12-01,38.1136,37.526,2391.5212,-1462.71,rebalance,False,4.559e-05
IS,QQQ,2017-10-02,2017-12-01,137.7827,145.8509,664.6901,5354.37,rebalance,False,2.281e-05
IS,XLE,2017-11-01,2017-12-01,23.7906,24.2328,3831.0218,1627.65,rebalance,False,0.00015016
IS,TLT,2017-12-01,2018-01-02,98.7956,99.4922,942.1405,604.05,rebalance,False,0.00011426
IS,XLP,2017-12-01,2018-01-02,44.495,45.6432,2091.7728,2342.89,rebalance,False,0.00020044
IS,HYG,2018-01-02,2018-02-01,55.7812,55.7338,1694.011,-136.22,rebalance,False,0.00011436
IS,IWM,2018-01-02,2018-02-01,137.9247,140.2025,685.4558,1552.64,rebalance,False,3.331e-05
IS,XLV,2017-12-01,2018-02-01,72.2778,76.333,1287.7755,5165.45,rebalance,False,0.00014662
IS,IEF,2018-02-01,2018-03-01,84.5134,83.8734,1138.0136,-782.36,rebalance,False,0.00027082
IS,TLT,2018-02-01,2018-03-01,96.5387,93.5347,996.2631,-3044.96,rebalance,False,7.704e-05
IS,GLD,2018-02-01,2018-04-02,127.18,126.65,756.2449,-453.26,rebalance,False,0.0001147
IS,XLE,2018-03-01,2018-04-02,23.3706,23.7065,4030.4966,1284.1,rebalance,False,0.00014416
IS,IWM,2018-04-02,2018-05-01,136.7272,138.0717,699.1561,931.19,rebalance,False,3.589e-05
IS,QQQ,2018-03-01,2018-05-01,158.5726,152.3931,594.4017,-3681.08,rebalance,False,1.36e-05
IS,EEM,2018-04-02,2018-06-01,39.7268,38.161,2404.9705,-3824.42,rebalance,False,3.592e-05
IS,HYG,2018-05-01,2018-06-01,55.3967,55.5622,1687.7235,223.71,rebalance,False,0.00012514
IS,XLE,2018-05-01,2018-06-01,25.9271,26.9297,3605.648,3547.27,rebalance,False,0.00010598
IS,QQQ,2018-06-01,2018-07-02,162.2665,161.7766,580.2036,-292.16,rebalance,False,1.547e-05
IS,XLP,2018-06-01,2018-07-02,40.1369,41.666,2344.3733,3523.34,rebalance,False,0.0001648
IS,HYG,2018-07-02,2018-08-01,55.4779,56.4525,1724.6648,1623.49,rebalance,False,0.0001593
IS,TLT,2018-07-02,2018-08-01,97.0104,94.472,986.3274,-2555.87,rebalance,False,0.0001463
IS,QQQ,2018-08-01,2018-09-04,168.2652,177.0371,565.8225,4955.26,rebalance,False,2.026e-05
IS,SPY,2018-08-01,2018-09-04,249.287,256.618,381.9267,2792.96,rebalance,False,6.61e-06
IS,XLV,2018-06-01,2018-09-04,72.2195,81.2128,1302.9873,11658.18,rebalance,False,0.00022853
IS,GLD,2018-09-04,2018-10-01,112.75,112.4,898.0247,-369.9,rebalance,False,0.00017739
IS,IEF,2018-09-04,2018-10-01,84.9165,83.8982,1192.363,-1270.57,rebalance,False,0.00035881
IS,IWM,2018-10-01,2018-11-01,153.7223,137.0144,653.2751,-10923.29,rebalance,False,1.859e-05
IS,TLT,2018-09-04,2018-11-01,96.0215,90.7516,1054.4704,-5610.66,rebalance,False,0.00010478
IS,XLP,2018-10-01,2018-11-01,44.1769,45.093,2271.9811,2017.6,rebalance,False,9.001e-05
IS,GLD,2018-11-01,2018-12-03,116.33,116.6,823.4322,169.75,rebalance,False,9.534e-05
IS,IEF,2018-11-01,2018-12-03,83.6867,84.7639,1144.6082,1178.42,rebalance,False,0.00034793
IS,SHY,2018-11-01,2018-12-03,69.9038,70.1077,1370.2791,224.4,rebalance,False,0.00052216
IS,IWM,2018-12-03,2019-01-02,140.1925,120.4175,686.94,-13592.54,rebalance,False,1.935e-05
IS,XLP,2018-12-03,2019-01-02,46.1809,41.4693,2084.2749,-9874.77,rebalance,False,7.461e-05
IS,XLV,2018-12-03,2019-01-02,84.2646,75.2556,1142.3278,-10341.14,rebalance,False,6.598e-05
IS,SHY,2019-01-02,2019-02-01,70.6896,70.8265,1201.785,115.86,rebalance,False,0.0002977
IS,IEF,2019-01-02,2019-03-01,87.3429,87.215,972.6568,-172.05,rebalance,False,0.00018927
IS,TLT,2019-01-02,2019-03-01,98.2961,96.8355,864.2772,-1308.99,rebalance,False,0.00012046
IS,GLD,2019-02-01,2019-04-01,124.89,122.4,680.7851,-1740.72,rebalance,False,8.742e-05
IS,SPY,2019-03-01,2019-04-01,250.8759,255.8087,335.6574,1649.61,rebalance,False,4.28e-06
IS,IWM,2019-04-01,2019-05-01,140.9453,144.9465,599.9668,2392.86,rebalance,False,3.409e-05
IS,QQQ,2019-03-01,2019-05-01,166.7371,182.6874,505.0308,8048.08,rebalance,False,1.901e-05
IS,EEM,2019-04-01,2019-06-03,36.8204,34.7466,2295.3578,-4811.98,rebalance,False,2.767e-05
IS,HYG,2019-05-01,2019-06-03,59.364,58.2991,1508.5386,-1658.27,rebalance,False,5.89e-05
IS,XLE,2019-05-01,2019-06-03,24.0744,21.5406,3719.3445,-9483.71,rebalance,False,0.00013219
IS,IEF,2019-06-03,2019-07-01,92.0877,93.0451,895.949,811.27,rebalance,False,0.00020858
IS,SHY,2019-06-03,2019-07-01,72.0786,72.3482,1144.6506,261.39,rebalance,False,0.00022561
IS,TLT,2019-06-03,2019-07-01,107.7258,108.4772,765.8932,529.65,rebalance,False,8.128e-05
IS,HYG,2019-07-01,2019-08-01,60.2739,60.1265,1376.9016,-251.33,rebalance,False,8.247e-05
IS,IWM,2019-07-01,2019-08-01,144.4215,143.8165,574.9307,-355.26,rebalance,False,3.416e-05
IS,XLV,2019-07-01,2019-08-01,83.1518,81.1748,998.0873,-2019.27,rebalance,False,0.00012252
IS,EEM,2019-08-01,2019-09-03,35.6341,33.8857,2303.3325,-4078.33,rebalance,False,3.453e-05
IS,QQQ,2019-08-01,2019-09-03,183.7152,178.7151,447.0159,-2241.78,rebalance,False,1.378e-05
IS,SPY,2019-08-01,2019-09-03,268.7002,262.3528,305.6359,-1945.74,rebalance,False,3.67e-06
IS,GLD,2019-09-03,2019-10-01,144.96,138.07,547.1187,-3810.66,rebalance,False,4.746e-05
IS,IEF,2019-09-03,2019-10-01,96.817,95.2359,819.1648,-1338.59,rebalance,False,0.00011198
IS,TLT,2019-09-03,2019-10-01,120.8112,116.2258,656.4762,-3052.2,rebalance,False,5.094e-05
IS,IWM,2019-10-01,2019-11-01,139.9338,143.8804,547.1794,2152.42,rebalance,False,3.716e-05
IS,XLV,2019-10-01,2019-11-01,80.8144,85.1874,947.0135,4095.48,rebalance,False,0.00011026
IS,QQQ,2019-10-01,2019-12-02,182.2297,197.2408,420.1822,6300.95,rebalance,False,2.352e-05
IS,XLE,2019-11-01,2019-12-02,21.595,21.9064,3686.7499,1088.14,rebalance,False,0.00013835
IS,XLP,2019-11-01,2019-12-02,51.5415,52.0547,1544.9021,744.38,rebalance,False,0.00016806
IS,XLV,2019-12-02,2020-01-02,89.149,92.3422,911.612,2863.88,rebalance,False,0.00015775
IS,HYG,2020-01-02,2020-02-03,62.4367,62.1509,1346.7126,-433.66,rebalance,False,5.615e-05
IS,IWM,2019-12-02,2020-02-03,149.1702,149.2096,545.068,14.3,rebalance,False,3.128e-05
IS,SPY,2019-12-02,2020-02-03,285.352,294.7398,284.9444,2669.25,rebalance,False,4.3e-06
IS,QQQ,2020-02-03,2020-03-02,212.1532,201.3017,391.1204,-4250.6,rebalance,False,7.34e-06
IS,XLV,2020-02-03,2020-03-02,90.2273,83.7289,919.2014,-6017.69,rebalance,False,8.043e-05
IS,GLD,2020-02-03,2020-04-01,148.66,148.2,557.912,-301.79,rebalance,False,2.708e-05
IS,SHY,2020-03-02,2020-05-01,74.2376,75.1713,1047.7011,933.54,rebalance,False,0.00022239
IS,GLD,2020-05-01,2020-06-01,158.0,162.92,497.9108,2406.22,rebalance,False,4.282e-05
IS,IEF,2020-03-02,2020-07-01,100.7804,104.6251,771.7777,2922.79,rebalance,False,0.00014977
IS,TLT,2020-04-01,2020-07-01,139.9645,135.7628,590.0894,-2522.96,rebalance,False,5.263e-05
IS,IWM,2020-07-01,2020-08-03,133.599,137.9143,601.6352,2588.47,rebalance,False,2.435e-05
IS,XLE,2020-07-01,2020-08-03,15.1705,14.38,5294.2446,-4251.52,rebalance,False,0.00011029
IS,XLV,2020-06-01,2020-08-03,92.963,96.8499,871.6431,3340.67,rebalance,False,0.00011701
IS,QQQ,2020-08-03,2020-09-01,259.2773,287.9332,312.9011,8960.1,rebalance,False,9.19e-06
IS,SPY,2020-08-03,2020-09-01,302.3546,322.5133,268.3225,5403.28,rebalance,False,5.34e-06
IS,XLP,2020-08-03,2020-09-01,53.9236,56.3649,1503.7066,3620.43,rebalance,False,0.00021384
IS,GLD,2020-09-01,2020-10-01,186.99,178.71,465.5968,-3899.56,rebalance,False,4.475e-05
IS,IEF,2020-09-01,2020-10-01,104.6742,104.8543,831.7296,101.81,rebalance,False,0.00019876
IS,TLT,2020-09-01,2020-10-01,135.1897,135.9573,643.9935,446.88,rebalance,False,7.021e-05
IS,XLV,2020-10-01,2020-11-02,97.0336,94.4605,885.2179,-2325.05,rebalance,False,0.00011408
IS,EEM,2020-11-02,2020-12-01,39.5855,43.4494,2109.8131,8095.02,rebalance,False,4.209e-05
IS,QQQ,2020-10-01,2020-12-01,272.6184,292.1416,315.2319,6147.75,rebalance,False,8.53e-06
IS,IWM,2020-12-01,2021-01-04,171.4045,184.9941,535.8171,7273.37,rebalance,False,2.116e-05
IS,XLV,2020-12-01,2021-01-04,101.4563,104.7065,904.803,2888.18,rebalance,False,0.00014256
IS,EEM,2021-01-04,2021-02-01,46.5808,48.1742,2078.9896,3251.17,rebalance,False,4.429e-05
IS,HYG,2021-01-04,2021-02-01,65.1822,64.9798,1485.7501,-356.59,rebalance,False,4.376e-05
IS,SPY,2020-10-01,2021-02-01,312.2284,347.0147,275.2422,9568.3,rebalance,False,3.72e-06
IS,GLD,2021-02-01,2021-03-01,175.02,163.03,555.9937,-6715.23,rebalance,False,5.707e-05
IS,TLT,2021-02-01,2021-03-01,127.426,118.3259,763.6526,-6998.99,rebalance,False,4.892e-05
IS,IWM,2021-03-01,2021-04-01,209.2866,208.6669,432.1595,-275.11,rebalance,False,1.211e-05
IS,QQQ,2021-02-01,2021-04-01,308.3141,313.5169,315.7669,1635.98,rebalance,False,4.66e-06
IS,SPY,2021-03-01,2021-04-01,358.0364,371.1426,252.6183,3304.8,rebalance,False,2.51e-06
IS,TLT,2021-04-01,2021-05-03,115.0256,117.008,819.4037,1571.88,rebalance,False,6.407e-05
IS,XLP,2021-04-01,2021-05-03,59.6498,61.1314,1580.0293,2284.15,rebalance,False,0.00014287
IS,XLV,2021-04-01,2021-05-03,107.8839,112.5525,873.6434,4024.4,rebalance,False,0.00011879
IS,SPY,2021-05-03,2021-06-01,390.7338,393.659,247.9222,718.94,rebalance,False,3.23e-06
IS,XLE,2021-05-03,2021-06-01,20.7624,22.1255,4662.4857,6278.91,rebalance,False,7.315e-05
IS,QQQ,2021-05-03,2021-07-01,329.199,343.9988,294.2634,4348.29,rebalance,False,8.53e-06
IS,TLT,2021-06-01,2021-07-01,116.433,121.7957,861.2859,4561.35,rebalance,False,5.711e-05
IS,IWM,2021-07-01,2021-08-02,216.8829,209.0461,475.019,-3730.51,rebalance,False,1.515e-05
IS,XLE,2021-07-01,2021-08-02,23.1325,20.7479,4450.7039,-10683.24,rebalance,False,7.537e-05
IS,SPY,2021-08-02,2021-09-01,411.5553,422.9765,232.7193,2651.74,rebalance,False,4.09e-06
IS,XLV,2021-06-01,2021-09-01,114.1763,125.3384,878.3071,9743.62,rebalance,False,9.868e-05
IS,GLD,2021-09-01,2021-10-01,169.94,164.27,612.9866,-3529.91,rebalance,False,7.764e-05
IS,QQQ,2021-08-02,2021-10-01,355.8615,348.7863,269.1402,-1910.47,rebalance,False,5.76e-06
IS,IEF,2021-10-01,2021-11-01,100.3123,99.3912,968.9718,-945.79,rebalance,False,0.0001114
IS,SHY,2021-10-01,2021-11-01,75.2214,74.908,1292.1643,-459.92,rebalance,False,0.00043926
IS,TLT,2021-09-01,2021-11-01,126.5853,123.9574,822.9259,-2218.37,rebalance,False,5.31e-05
IS,EEM,2021-11-01,2021-12-01,45.2466,44.1086,2171.5245,-2530.75,rebalance,False,5.576e-05
IS,QQQ,2021-11-01,2021-12-01,375.981,387.3803,261.4718,2973.96,rebalance,False,5.54e-06
IS,SPY,2021-11-01,2021-12-01,431.5888,432.8452,227.7832,279.97,rebalance,False,3.33e-06
IS,XLE,2021-12-01,2022-01-03,23.7408,23.9234,4147.295,685.5,rebalance,False,8.271e-05
IS,XLV,2021-12-01,2022-01-03,121.1605,130.9008,812.7869,7858.89,rebalance,False,7.006e-05
IS,EEM,2022-01-03,2022-02-01,44.2859,44.2318,2318.5103,-189.36,rebalance,False,4.637e-05
IS,HYG,2022-01-03,2022-02-01,67.4833,65.9584,1521.5896,-2378.19,rebalance,False,3.351e-05
IS,IWM,2021-12-01,2022-02-01,210.3392,190.6432,468.4041,-9232.96,rebalance,False,9.38e-06
IS,QQQ,2022-02-01,2022-03-01,354.9093,336.7173,274.3075,-4996.55,rebalance,False,3.45e-06
IS,TLT,2022-02-01,2022-03-01,121.417,119.9372,801.4333,-1238.63,rebalance,False,3.647e-05
IS,GLD,2022-02-01,2022-04-01,168.57,179.55,577.26,6282.76,rebalance,False,3.714e-05
IS,IEF,2022-03-01,2022-04-01,98.3289,92.9408,957.6126,-5209.54,rebalance,False,0.00010035
IS,SHY,2022-03-01,2022-04-01,74.0657,72.7156,1271.3001,-1769.06,rebalance,False,0.00026113
IS,QQQ,2022-04-01,2022-05-02,353.7684,305.034,268.4564,-13088.84,rebalance,False,3.44e-06
IS,XLP,2022-04-01,2022-05-02,68.2767,70.2074,1390.2616,2627.57,rebalance,False,6.672e-05
IS,XLV,2022-04-01,2022-05-02,128.5761,121.8464,738.2853,-5018.05,rebalance,False,4.561e-05
IS,GLD,2022-05-02,2022-06-01,173.61,172.21,516.8604,-771.29,rebalance,False,6.253e-05
IS,IEF,2022-05-02,2022-07-01,89.4126,90.5117,1003.546,1051.69,rebalance,False,0.00011067
IS,SHY,2022-06-01,2022-08-01,72.9074,72.8086,1219.4947,-171.03,rebalance,False,0.00016552
IS,GLD,2022-07-01,2022-10-03,167.14,155.44,542.8539,-6397.12,rebalance,False,7.887e-05
IS,TLT,2022-05-02,2022-11-01,101.037,84.5325,888.093,-14700.06,rebalance,False,3.754e-05
IS,GLD,2022-11-01,2022-12-01,153.82,167.48,487.5155,6615.27,rebalance,False,8.723e-05
IS,IEF,2022-08-01,2022-12-01,92.5783,86.4945,957.9927,-5875.25,rebalance,False,0.00016823
IS,SHY,2022-10-03,2022-12-01,71.5073,71.804,1178.7218,301.27,rebalance,False,0.0001707
IS,IWM,2022-12-01,2023-01-03,179.6149,168.7242,462.0738,-5039.02,rebalance,False,1.972e-05
IS,QQQ,2022-12-01,2023-01-03,287.4371,263.5597,288.7466,-6900.03,rebalance,False,5.81e-06
IS,XLV,2022-12-01,2023-01-03,131.9456,128.8315,628.7225,-2002.24,rebalance,False,8.96e-05
IS,SHY,2023-01-03,2023-02-01,71.9549,72.3992,1088.0585,438.42,rebalance,False,0.00020541
IS,GLD,2023-01-03,2023-03-01,171.32,170.95,457.003,-211.04,rebalance,False,7.592e-05
IS,TLT,2023-01-03,2023-03-01,89.1429,88.3827,878.2714,-711.42,rebalance,False,4.941e-05
IS,IWM,2023-03-01,2023-04-03,180.482,172.2537,431.2066,-3554.36,rebalance,False,9.97e-06
IS,SPY,2023-03-01,2023-04-03,378.0847,392.4279,205.8439,2947.25,rebalance,False,1.84e-06
IS,XLE,2023-02-01,2023-04-03,40.171,39.1437,1958.6179,-2061.33,rebalance,False,3.661e-05
IS,XLP,2023-04-03,2023-05-01,68.8982,71.2482,1120.1483,2586.51,rebalance,False,0.00011494
IS,XLV,2023-04-03,2023-05-01,123.2459,127.2032,626.2165,2434.59,rebalance,False,7.635e-05
IS,SPY,2023-05-01,2023-06-01,398.7819,401.2966,199.8156,497.37,rebalance,False,2.48e-06
IS,XLE,2023-05-01,2023-06-01,38.1188,34.813,2089.171,-6953.93,rebalance,False,5.372e-05
IS,QQQ,2023-04-03,2023-07-03,313.2142,364.1188,246.5265,12543.41,rebalance,False,4.68e-06
IS,IWM,2023-06-01,2023-08-01,167.3542,190.5685,456.6666,10594.2,rebalance,False,1.693e-05
IS,XLP,2023-07-03,2023-08-01,68.7373,70.213,1305.0725,1873.04,rebalance,False,0.00010896
IS,SPY,2023-08-01,2023-09-01,439.5699,436.5833,203.1398,-612.25,rebalance,False,2.71e-06
IS,XLV,2023-06-01,2023-09-01,121.7143,128.2235,627.6154,4041.41,rebalance,False,7.024e-05
IS,GLD,2023-09-01,2023-10-02,180.8,170.23,467.4317,-4983.25,rebalance,False,7.162e-05
IS,QQQ,2023-08-01,2023-10-02,376.162,353.285,237.3814,-5436.13,rebalance,False,4.89e-06
IS,TLT,2023-09-01,2023-10-02,85.35,78.4883,990.144,-6838.34,rebalance,False,3.053e-05
IS,HYG,2023-10-02,2023-11-01,62.4228,62.0544,1286.4757,-520.53,rebalance,False,2.606e-05
IS,GLD,2023-11-01,2023-12-01,183.91,188.81,433.5946,2081.01,rebalance,False,6.018e-05
IS,IEF,2023-10-02,2023-12-01,82.4207,84.9229,974.3526,2391.23,rebalance,False,7.748e-05
IS,SHY,2023-10-02,2023-12-01,72.9455,74.0389,1100.9101,1157.33,rebalance,False,0.0001798
IS,IWM,2023-12-01,2023-12-29,173.7839,195.3574,471.7821,10178.01,window_end,False,0.0
IS,SPY,2023-12-01,2023-12-29,440.637,461.3913,186.0715,3861.78,window_end,False,0.0
IS,XLV,2023-12-01,2023-12-29,125.7666,131.3875,651.6067,3662.62,window_end,False,0.0
OOS,XLP,2024-01-02,2024-02-01,67.5717,68.6826,493.0174,528.17,rebalance,False,4.262e-05
OOS,XLV,2024-01-02,2024-02-01,131.06,135.4049,254.1985,1085.89,rebalance,False,3.047e-05
OOS,TLT,2024-02-01,2024-03-01,88.2091,84.8712,386.6109,-1308.89,rebalance,False,9.57e-06
