date,ticker,action,shares,price,cost,gross_notional,regime
2008-10-01,XLP,buy,2358.5131819043104,17.30124855041504,33.59413588102459,40805.22276955671,B
2008-10-01,XLV,buy,1826.733788091301,22.337804794311523,30.56049006794528,40805.22276955671,B
2008-11-03,XLU,sell,4565.8668284553105,7.889096260070801,43.81139150522249,36020.56292034812,C
2008-11-03,XLP,sell,2358.5131819043104,15.241280555725098,31.69189974107092,35946.7610997795,C
2008-11-03,XLV,sell,1826.733788091301,19.790185928344727,29.812511301957944,36151.40130791632,C
2008-11-03,XLE,buy,1891.624986282756,14.260824203491211,23.86595094257409,26976.131388309856,C
2008-11-03,XLB,buy,3059.860337544221,8.816131591796875,30.349560261004395,26976.131388309856,C
2008-12-01,XLE,sell,1891.624986282756,12.863659858703613,22.376537491756164,24333.220403766263,B
2008-12-01,XLB,sell,3059.860337544221,7.240846157073975,27.57907693321111,22155.977966290146,B
2008-12-01,XLU,buy,4401.397799903877,7.594703197479248,40.73819796943962,33427.3099443081,B
2008-12-01,XLP,buy,2361.9922791948834,14.152167320251465,30.092070925846752,33427.3099443081,B
2008-12-01,XLV,buy,1914.8676996562747,17.45672035217285,27.735837861706475,33427.3099443081,B
2009-01-02,XLU,sell,4401.397799903877,8.125528335571289,41.05794081396132,35763.682539240086,D
2009-01-02,XLP,sell,2361.9922791948834,15.195680618286133,30.619158671726925,35892.08029750318,D
2009-01-02,XLV,sell,1914.8676996562747,20.1262149810791,29.878838331142923,38539.038983606595,D
2009-01-02,XLI,buy,3154.5652118870044,17.442384719848633,45.67432863311327,55023.14004958395,D
2009-01-02,XLF,buy,7297.960709119777,7.539522647857666,65.7086738079546,55023.14004958395,D
2009-02-02,XLI,sell,3154.5652118870044,14.468277931213379,40.29040425546606,45641.1262377182,C
2009-02-02,XLF,sell,7297.960709119777,5.502781867980957,58.118790270785595,40159.085863381755,C
2009-02-02,XLE,buy,1610.326539492126,13.287254333496094,19.053129410992867,21396.818290210518,C
2009-02-02,XLB,buy,2979.9625429846305,7.180230617523193,26.274116734571592,21396.818290210518,C
2009-04-01,XLE,sell,1610.326539492126,12.54269790649414,18.449965677401853,20197.839315659843,D
2009-04-01,XLB,sell,2979.9625429846305,7.885072231292725,27.501980251929304,23497.21989798056,D
2009-04-01,XLI,buy,3159.3690512344015,13.664905548095703,39.84821079069465,43172.47967669483,D
2009-04-01,XLF,buy,7921.987994330133,5.449702739715576,62.6799727371672,43172.47967669483,D
2009-05-01,XLI,sell,3159.3690512344015,15.956910133361816,42.895904732014955,50413.768028671926,A
2009-05-01,XLF,sell,7921.987994330133,6.4061102867126465,66.58596814475372,50749.12878169235,A
2009-05-01,XLK,buy,4836.105441499547,6.962518215179443,41.93147098683548,33671.47222696902,A
2009-05-01,XLY,buy,3586.6387346227125,9.388030052185059,35.91898198243229,33671.47222696902,A
2009-05-01,XLF,buy,5256.149319940578,6.4061102867126465,43.98198335281367,33671.47222696902,A
2009-07-01,XLK,sell,4836.105441499547,7.318121433258057,42.53176469047364,35391.20688493375,B
2009-07-01,XLY,sell,3586.6387346227125,9.448469161987305,35.61987991980461,33888.24547927186,B
2009-07-01,XLF,sell,5256.149319940578,7.182815074920654,45.64013926883108,37753.948571303124,B
2009-07-01,XLU,buy,4506.050200075021,7.900643348693848,41.039718354556,35600.6955421033,B
2009-07-01,XLP,buy,2393.3814587903767,14.874643325805664,30.620668905793085,35600.6955421033,B
2009-07-01,XLV,buy,1796.25903680362,19.819355010986328,27.503372635730308,35600.6955421033,B
2009-08-03,XLU,sell,4506.050200075021,8.174714088439941,41.8358612618,36835.67205377089,D
2009-08-03,XLP,sell,2393.3814587903767,15.619013786315918,31.31591649798437,37382.25800075979,D
2009-08-03,XLV,sell,1796.25903680362,21.06652069091797,28.521066420807244,37840.92816507184,D
2009-08-03,XLI,buy,3138.654505542764,17.815898895263672,45.08261836502347,55917.95133791368,D
2009-08-03,XLF,buy,6932.933193128315,8.06555461883545,63.399843659510125,55917.95133791368,D
2009-11-02,XLI,sell,3138.654505542764,18.7764835357666,46.61995749015605,58932.894647783374,A
2009-11-02,XLF,sell,6932.933193128315,8.593942642211914,65.42522072465391,59581.23020403183,A
2009-11-02,XLK,buy,4736.802454243822,8.325163841247559,44.084900631578265,39434.65651520336,A
2009-11-02,XLY,buy,3568.687382952324,11.050185203552246,38.50657756351428,39434.65651520336,A
2009-11-02,XLF,buy,4588.657169004987,8.593942642211914,43.18288714601836,39434.65651520336,A
2009-12-01,XLK,sell,4736.802454243822,8.875351905822754,45.559003010027766,42040.7886897788,D
2009-12-01,XLY,sell,3568.687382952324,11.862217903137207,39.79670640708039,42332.54736475692,D
2009-12-01,XLF,sell,4588.657169004987,8.89718246459961,43.79400535240294,40826.12010013046,D
2009-12-01,XLI,buy,3044.358254598017,20.52347755432129,47.91838115494557,62480.81830555514,D
2009-12-01,XLF,buy,7022.539838219099,8.89718246459961,67.18171652612428,62480.81830555514,D
2010-01-04,XLI,sell,3044.358254598017,20.92279052734375,48.29283730673947,63696.47005114414,A
2010-01-04,XLF,sell,7022.539838219099,8.94238567352295,67.1598182765981,62798.25964103464,A
2010-01-04,XLK,buy,4487.096122978483,9.37878131866455,44.07300323086334,42083.49329324273,A
2010-01-04,XLY,buy,3419.0267899037462,12.30861759185791,38.721732588006496,42083.49329324273,A
2010-01-04,XLF,buy,4706.070038764442,8.94238567352295,44.927575941497615,42083.49329324273,A
2010-02-01,XLK,sell,4487.096122978483,8.544486045837402,42.25007120086648,38339.93020912076,B
2010-02-01,XLY,sell,3419.0267899037462,12.013211250305176,38.283714167558884,41073.491097566475,B
2010-02-01,XLF,sell,4706.070038764442,8.778024673461914,44.573251645911796,41309.998915314136,B
2010-02-01,XLU,buy,4726.242147766493,8.497254371643066,44.2858438322267,40160.08175155255,B
2010-02-01,XLP,buy,2351.8254703866733,17.07613182067871,32.20058224501571,40160.08175155255,B
2010-02-01,XLV,buy,1682.3774927986497,23.871028900146484,29.092406418339657,40160.08175155255,B
2010-03-01,XLU,sell,4726.242147766493,8.451510429382324,44.382220631523296,39943.88480363483,D
2010-03-01,XLP,sell,2351.8254703866733,17.606529235839844,33.065127488149564,41407.483901955755,D
2010-03-01,XLV,sell,1682.3774927986497,24.05314064025879,29.258590944727523,40466.46244429189,D
2010-03-01,XLI,buy,2816.1198953239445,21.58770751953125,45.58219830190476,60793.57264018628,D
2010-03-01,XLF,buy,6784.50443077875,8.960650444030762,64.97243630777696,60793.57264018628,D
2010-04-01,XLI,sell,2816.1198953239445,23.30744171142578,47.57632319121734,65636.55031264931,A
2010-04-01,XLF,sell,6784.50443077875,9.810847282409668,67.58286074396909,66561.73685720205,A
2010-04-01,XLK,buy,4718.460403819959,9.323735237121582,45.97195888394349,43993.675532059075,A
2010-04-01,XLY,buy,3236.2362161093592,13.594086647033691,38.6145526688032,43993.67553205908,A
2010-04-01,XLF,buy,4484.187172186181,9.810847282409668,44.621677762628394,43993.67553205908,A
2010-05-03,XLK,sell,4718.460403819959,9.5865478515625,46.86756515797878,45233.74644692295,D
2010-05-03,XLY,sell,3236.2362161093592,14.60120677947998,40.68496331724285,47252.95417865462,D
2010-05-03,XLF,sell,4484.187172186181,10.048792839050293,45.364125241155996,45060.66794482568,D
2010-05-03,XLI,buy,2787.65104938042,24.62700653076172,49.450690811497786,68651.50059857636,D
2010-05-03,XLF,buy,6831.815691511915,10.048792839050293,69.26121278388759,68651.50059857636,D
2010-06-01,XLI,sell,2787.65104938042,21.45410919189453,45.19903485556335,59806.5700023069,B
2010-06-01,XLF,sell,6831.815691511915,8.767532348632812,65.04341706000048,59898.16507522797,B
2010-06-01,XLU,buy,4914.11826214302,8.102715492248535,45.41057815038223,39817.70217340769,B
2010-06-01,XLP,buy,2331.6528808926664,17.077028274536133,32.395670156268146,39817.70217340769,B
2010-06-01,XLV,buy,1831.9182732931438,21.735523223876953,29.70580210633332,39817.70217340769,B
2010-08-02,XLU,sell,4914.11826214302,9.036445617675781,47.73905206465617,44406.16243468282,A
2010-08-02,XLP,sell,2331.6528808926664,17.853784561157227,33.11162202098374,41628.82820685926,A
2010-08-02,XLV,sell,1831.9182732931438,22.274494171142578,30.185911151169055,40805.052900477705,A
2010-08-02,XLK,buy,4647.981402909347,9.080808639526367,45.16147013288629,42207.42967989708,A
2010-08-02,XLY,buy,3187.3895660083417,13.242005348205566,37.96031187495189,42207.42967989708,A
2010-08-02,XLF,buy,4577.7818928269335,9.220061302185059,44.49861627265852,42207.429679897075,A
2010-09-01,XLK,sell,4647.981402909347,8.610130310058594,43.88851920649604,40019.72555777843,B
2010-09-01,XLY,sell,3187.3895660083417,12.879096031188965,37.344363776338255,41050.69630943115,B
2010-09-01,XLF,sell,4577.7818928269335,8.608650207519531,43.03887237413585,39408.523041663735,B
2010-09-01,XLU,buy,4367.753525831487,9.176363945007324,42.52468230337374,40080.095975118675,B
2010-09-01,XLP,buy,2273.2285556965276,17.6313533782959,31.925748827264066,40080.095975118675,B
2010-09-01,XLV,buy,1821.9026273584445,21.999032974243164,29.887054136725666,40080.095975118675,B
2010-10-01,XLU,sell,4367.753525831487,9.29111099243164,42.65814784422787,40581.28279608499,A
2010-10-01,XLP,sell,2273.2285556965276,18.40280532836914,32.69841147334725,41833.78257737294,A
2010-10-01,XLV,sell,1821.9026273584445,23.450422286987305,30.953921559062927,42724.38597732719,A
2010-10-01,XLK,buy,4439.698199339358,9.378328323364258,43.48129885310734,41636.9473700536,A
2010-10-01,XLY,buy,3008.6765211821103,13.838957786560059,36.47687772932989,41636.9473700536,A
2010-10-01,XLF,buy,4686.0165493075565,8.885360717773438,44.66972085406747,41636.9473700536,A
2010-12-01,XLK,sell,4439.698199339358,9.960649490356445,45.07363926841372,44222.27760658601,C
2010-12-01,XLY,sell,3008.6765211821103,15.274567604064941,38.65652569814984,45956.232921559065,C
2010-12-01,XLF,sell,4686.0165493075565,9.038558006286621,45.02685323377541,42354.83239933542,C
2010-12-01,XLE,buy,3445.2733311899738,19.2005672454834,51.262668173698074,66151.20227458369,C
2010-12-01,XLB,buy,5044.043255808367,13.114717483520508,59.826676689007776,66151.20227458369,C
2011-01-03,XLE,sell,3445.2733311899738,20.53746223449707,53.06960359439563,70757.170926834,A
2011-01-03,XLB,sell,5044.043255808367,14.161286354064941,61.68686115515885,71430.14092779232,A
2011-01-03,XLK,buy,4545.559382399119,10.40924072265625,46.73310877289942,47315.821830521105,A
2011-01-03,XLY,buy,3003.8566803624117,15.751690864562988,39.04969813524405,47315.821830521105,A
2011-01-03,XLF,buy,4719.97687796524,10.024587631225586,47.5943279839208,47315.821830521105,A
2011-03-01,XLK,sell,4545.559382399119,10.646278381347656,47.64668050647913,48393.29058396775,D
2011-03-01,XLY,sell,3003.8566803624117,16.088775634765625,40.01813494298016,48328.37616934272,D
2011-03-01,XLF,sell,4719.97687796524,10.141438484191895,47.98819193566779,47867.355154692596,D
2011-03-01,XLI,buy,2647.5662279728663,27.259164810180664,50.40345566491709,72170.44415418072,D
2011-03-01,XLF,buy,7116.391256198752,10.141438484191895,72.50884086192069,72170.44415418072,D
2011-04-01,XLI,sell,2647.5662279728663,28.709278106689453,52.26429416365519,76009.71514475178,B
2011-04-01,XLF,sell,7116.391256198752,10.192646980285645,72.5109575548427,72534.86384802537,B
2011-04-01,XLU,buy,5113.347474445637,9.666597366333008,51.07388747552537,49428.67122962173,B
2011-04-01,XLP,buy,2459.1868309507845,20.099599838256836,37.609674144906975,49428.67122962173,B
2011-04-01,XLV,buy,1912.411108680956,25.84625816345215,34.8890490081839,49428.67122962173,B
2011-05-02,XLU,sell,5113.347474445637,9.982597351074219,51.79816083162787,51044.48895352306,D
2011-05-02,XLP,sell,2459.1868309507845,21.095558166503906,38.562381540220514,51877.91883462268,D
2011-05-02,XLV,sell,1912.411108680956,27.648046493530273,36.51545939020539,52874.43124755485,D
2011-05-02,XLI,buy,2662.755498932516,29.208181381225586,53.01887817394692,77774.24558667676,D
2011-05-02,XLF,buy,7733.350238484677,10.056992530822754,78.10126674164304,77774.24558667676,D
2011-06-01,XLI,sell,2662.755498932516,27.514951705932617,50.89305093480376,73265.58895783468,B
2011-06-01,XLF,sell,7733.350238484677,9.440374374389648,75.92877071439146,73005.72141957082,B
2011-06-01,XLU,buy,4824.683940015691,10.087936401367188,49.101536289760475,48671.10474357596,B
2011-06-01,XLP,buy,2276.872388489786,21.376298904418945,36.14770684336803,48671.104743575954,B
2011-06-01,XLV,buy,1759.886827578555,27.65581512451172,33.55725247682455,48671.104743575954,B
2011-07-01,XLU,sell,4824.683940015691,10.300212860107422,49.56776159103223,49695.27156490337,A
2011-07-01,XLP,sell,2276.872388489786,21.182918548583984,36.016142913224726,48230.80235089901,A
2011-07-01,XLV,sell,1759.886827578555,28.064504623413086,34.0508708715262,49390.35200926215,A
2011-07-01,XLK,buy,4558.699739537832,10.75385570526123,48.092908378763376,49023.5992026018,A
2011-07-01,XLY,buy,2852.0998279066957,17.1885986328125,39.48000069195958,49023.5992026018,A
2011-07-01,XLF,buy,5068.447954385557,9.672309875488281,50.244701197394626,49023.5992026018,A
2011-08-01,XLK,sell,4558.699739537832,10.617993354797363,47.79255159192736,48404.24354092917,B
2011-08-01,XLY,sell,2852.0998279066957,16.52652931213379,38.446489307982624,47135.311407031746,B
2011-08-01,XLF,sell,5068.447954385557,9.12773609161377,48.86603842010717,46263.45532171103,B
2011-08-01,XLU,buy,4664.653513028831,10.114760398864746,47.513365516585495,47181.85262800934,B
2011-08-01,XLP,buy,2281.7332282872253,20.678075790405273,35.50748834236781,47181.85262800934,B
2011-08-01,XLV,buy,1802.495930256158,26.175844192504883,33.09639835020684,47181.85262800934,B
2011-11-01,XLU,sell,4664.653513028831,10.479077339172363,48.639309366258466,48881.26492347118,A
2011-11-01,XLP,sell,2281.7332282872253,20.67673110961914,35.71668977465703,47178.784425178186,A
2011-11-01,XLV,sell,1802.495930256158,25.83043670654297,33.14158796218351,46559.25704028298,A
2011-11-01,XLK,buy,4540.484760851482,10.451753616333008,47.58226801909325,47456.02801913439,A
2011-11-01,XLY,buy,2956.1391534338923,16.053380966186523,39.54118335877665,47456.02801913439,A
2011-11-01,XLF,buy,5940.127035802196,7.9890594482421875,54.32581116049024,47456.02801913439,A
2012-01-03,XLK,sell,4540.484760851482,10.713330268859863,47.870215118548174,48643.71282372712,D
2012-01-03,XLY,sell,2956.1391534338923,16.641357421875,40.30454020402663,49194.16824109238,D
2012-01-03,XLF,sell,5940.127035802196,8.340339660644531,55.22804691739935,49542.67710596789,D
2012-01-03,XLI,buy,2773.404807236522,26.523645401000977,52.080497119021,73560.80566057298,D
2012-01-03,XLF,buy,8819.88128225563,8.340339660644531,82.24774072663779,73560.80566057298,D
2012-02-01,XLI,sell,2773.404807236522,28.153974533081055,53.68314258484878,78082.36831286161,A
2012-02-01,XLF,sell,8819.88128225563,8.928038597106934,84.13337167933533,78744.24050987925,A
2012-02-01,XLK,buy,4604.999275385475,11.331806182861328,49.536411617956595,52182.95926088506,A
2012-02-01,XLY,buy,2976.1520075280214,17.533700942993164,41.53507319681336,52182.959260885065,A
2012-02-01,XLF,buy,5844.840240475055,8.928038597106934,55.672724355767265,52182.959260885065,A
2012-05-01,XLK,sell,4604.999275385475,12.459207534790039,52.686221636036535,57374.64166958538,B
2012-05-01,XLY,sell,2976.1520075280214,19.475404739379883,44.75470370687172,57961.76491252618,B
2012-05-01,XLF,sell,5844.840240475055,9.778193473815918,58.35157463323957,57151.97869490984,B
2012-05-01,XLU,buy,5109.789831507165,11.233588218688965,54.94003650801601,57401.274851195565,B
2012-05-01,XLP,buy,2435.69993346263,23.5666446685791,41.66094910608502,57401.27485119556,B
2012-05-01,XLV,buy,1922.5141215293577,29.85740089416504,39.06701526869861,57401.27485119556,B
2012-07-02,XLU,sell,5109.789831507165,11.774699211120605,56.347328925204664,60166.23829803951,A
2012-07-02,XLP,sell,2435.69993346263,24.213613510131836,42.524419604922834,58977.09681551795,A
2012-07-02,XLV,sell,1922.5141215293577,30.401033401489258,39.644670598822145,58446.41602344878,A
2012-07-02,XLK,buy,4893.547723157342,12.077011108398438,55.270306987841415,59099.430212049105,A
2012-07-02,XLY,buy,3161.6074582638134,18.692842483520508,46.34404244925487,59099.430212049105,A
2012-07-02,XLF,buy,6366.269131763233,9.283212661743164,62.077426109184124,59099.430212049105,A
2012-08-01,XLK,sell,4893.547723157342,12.189882278442383,55.37514854945342,59651.77066922776,D
2012-08-01,XLY,sell,3161.6074582638134,18.45870018005371,45.9264086825852,58359.16415911341,D
2012-08-01,XLF,sell,6366.269131763233,9.19498062133789,61.7260519319766,58537.721296784526,D
2012-08-01,XLI,buy,3191.5084619954346,27.611778259277344,61.32439973268467,88123.22396522522,D
2012-08-01,XLF,buy,9583.840096489848,9.19498062133789,93.13678913059755,88123.22396522522,D
2012-10-01,XLI,sell,3191.5084619954346,28.673357009887695,62.98161798238689,91511.2615308727,A
2012-10-01,XLF,sell,9583.840096489848,9.91032886505127,96.54741130786194,94979.0071462791,A
2012-10-01,XLK,buy,4806.248981269476,12.911855697631836,55.98726696560305,62057.593293041486,A
2012-10-01,XLY,buy,3106.6725821322057,19.975582122802734,47.4995442836866,62057.5932930415,A
2012-10-01,XLF,buy,6261.910592279871,9.91032886505127,62.93974907893017,62057.59329304149,A
2012-11-01,XLK,sell,4806.248981269476,12.31579303741455,54.49790048139253,59192.76773959939,C
2012-11-01,XLY,sell,3106.6725821322057,19.907222747802734,47.361363016675035,61845.2230969973,C
2012-11-01,XLF,sell,6261.910592279871,10.188782691955566,63.737108735288906,63801.24626119438,C
2012-11-01,XLE,buy,4155.731174127389,22.199857711791992,68.21802589320713,92256.6407540863,C
2012-11-01,XLB,buy,6627.836991974213,13.919569969177246,81.51710322248654,92256.6407540863,C
2012-12-03,XLE,sell,4155.731174127389,21.714380264282227,67.32809839227026,90239.12699113418,B
2012-12-03,XLB,sell,6627.836991974213,13.650501251220703,80.42176984948104,90473.29715183085,B
2012-12-03,XLU,buy,5358.665962691139,11.221517562866211,57.605939150678154,60132.36421387199,B
2012-12-03,XLP,buy,2402.1220271720995,25.033018112182617,42.99324637230895,60132.36421387199,B
2012-12-03,XLV,buy,1869.1670989166057,32.17067337036133,40.18900301320493,60132.36421387199,B
2013-01-02,XLU,sell,5358.665962691139,11.49689769744873,58.480883483447165,61608.03436786064,A
2013-01-02,XLP,sell,2402.1220271720995,25.243375778198242,43.20836288932002,60637.66899699264,A
2013-01-02,XLV,sell,1869.1670989166057,32.7633171081543,40.82627403367165,61240.114389933566,A
2013-01-02,XLK,buy,4852.239266179145,12.585067749023438,55.85578294901256,61065.759899336306,A
2013-01-02,XLY,buy,2932.7939995521697,20.821701049804688,46.05909627633911,61065.7598993363,A
2013-01-02,XLF,buy,5684.249767191849,10.742976188659668,59.58132975805268,61065.7598993363,A
2013-03-01,XLK,sell,4852.239266179145,12.530183792114258,55.535012537787466,60799.449808538295,D
2013-03-01,XLY,sell,2932.7939995521697,21.94812774658203,47.7098406671754,64369.33735658026,D
2013-03-01,XLF,sell,5684.249767191849,11.233318328857422,60.98331441196348,63852.98709559973,D
2013-03-01,XLI,buy,2931.3845023508898,32.189186096191406,63.28186034416893,94358.88126566423,D
2013-03-01,XLF,buy,8399.911629252456,11.233318328857422,90.32073853103006,94358.88126566423,D
2013-04-01,XLI,sell,2931.3845023508898,32.60553741455078,63.55781204211597,95579.36706783625,A
2013-04-01,XLF,sell,8399.911629252456,11.577889442443848,91.38670644353603,97253.24816978331,A
2013-04-01,XLK,buy,5034.352964359722,12.74674129486084,57.96514510010918,64171.59482370915,A
2013-04-01,XLY,buy,2829.1598398363963,22.682209014892578,46.98350954514345,64171.59482370915,A
2013-04-01,XLF,buy,5542.598687154495,11.577889442443848,60.20642552400756,64171.59482370915,A
2013-05-01,XLK,sell,5034.352964359722,12.941737174987793,58.87694305901838,65153.27291086421,D
2013-05-01,XLY,sell,2829.1598398363963,23.423912048339844,48.33928746587893,66269.99125902298,D
2013-05-01,XLF,sell,5542.598687154495,11.814310073852539,61.129778427705155,65481.979504971205,D
2013-05-01,XLI,buy,3039.6534583268326,32.336769104003906,65.98197041429952,98292.57203810175,D
2013-05-01,XLF,buy,8319.789426861507,11.814310073852539,91.98806816160791,98292.57203810175,D
2013-06-03,XLI,sell,3039.6534583268326,34.57370376586914,68.87042249640223,105092.07821909156,A
2013-06-03,XLF,sell,8319.789426861507,12.689674377441406,95.44490911792664,105575.41871575238,A
2013-06-03,XLK,buy,5198.010304547478,13.488570213317871,61.698306153270096,70113.72696243846,A
2013-06-03,XLY,buy,2884.3988564408382,24.30791664123535,50.32074370573468,70113.72696243846,A
2013-06-03,XLF,buy,5525.258164786365,12.689674377441406,63.255884019203656,70113.72696243846,A
2013-07-01,XLK,sell,5198.010304547478,13.10081958770752,61.08205993518239,68098.19521492113,C
2013-07-01,XLY,sell,2884.3988564408382,24.567485809326172,51.05044958200442,70862.42797404694,C
2013-07-01,XLF,sell,5525.258164786365,12.516291618347168,62.99016088343289,69155.74245711984,C
2013-07-01,XLE,buy,4226.415479804612,24.580732345581055,74.63770339981927,103888.3876902977,C
2013-07-01,XLB,buy,6962.939616872098,14.920190811157227,89.23908265243867,103888.38769029769,C
2013-08-01,XLE,sell,4226.415479804612,26.10806655883789,77.59891013575127,110343.53665204158,A
2013-08-01,XLB,sell,6962.939616872098,15.775103569030762,91.72652295917923,109841.09360106471,A
2013-08-01,XLK,buy,5363.45001519011,13.66319751739502,64.3896750453391,73281.8769322178,A
2013-08-01,XLY,buy,2809.7163455090463,26.081592559814453,51.4154169357729,73281.8769322178,A
2013-08-01,XLF,buy,5486.527615636789,13.356695175170898,64.65062384147612,73281.8769322178,A
2013-09-03,XLK,sell,5363.45001519011,13.390528678894043,63.787603402418114,71819.43124621786,C
2013-09-03,XLY,sell,2809.7163455090463,25.129865646362305,50.28322627698374,70607.79426703042,C
2013-09-03,XLF,sell,5486.527615636789,12.574028968811035,62.57983782459571,68987.75717719873,C
2013-09-03,XLE,buy,4120.362198599519,25.612457275390625,74.68906081069181,105532.60077076475,C
2013-09-03,XLB,buy,6707.917926810953,15.732542037963867,88.54157422648396,105532.60077076475,C
2013-10-01,XLE,sell,4120.362198599519,26.128969192504883,75.37178698104,107660.81694916851,D
2013-10-01,XLB,sell,6707.917926810953,16.40227508544922,90.91351780565817,110025.11508616946,D
2013-10-01,XLI,buy,2915.602182737096,37.272926330566406,70.3370304536097,108673.02536639839,D
2013-10-01,XLF,buy,8415.494812878344,12.913444519042969,97.47721093271618,108673.02536639837,D
2013-12-02,XLI,sell,2915.602182737096,40.058414459228516,74.26727080376547,116794.4006343139,A
2013-12-02,XLF,sell,8415.494812878344,13.82801342010498,101.59315600092455,116369.57520930559,A
2013-12-02,XLK,buy,5242.543855948842,14.803874015808105,65.94623023968695,77609.95876581549,A
2013-12-02,XLY,buy,2739.738400334443,28.32750701904297,53.56479264521997,77609.95876581549,A
2013-12-02,XLF,buy,5612.5168820689705,13.82801342010498,67.59243455254445,77609.95876581549,A
2014-02-03,XLK,sell,5242.543855948842,14.666045188903809,65.97972364430743,76887.38509615573,B
2014-02-03,XLY,sell,2739.738400334443,26.646289825439453,51.21206727500566,73003.86346119744,B
2014-02-03,XLF,sell,5612.5168820689705,13.284769058227539,66.15804622312943,74560.99061368956,B
2014-02-03,XLU,buy,5727.917091446882,13.040765762329102,66.89824140834942,74696.42509560019,B
2014-02-03,XLP,buy,2589.926337885242,28.84113883972168,51.06500319028618,74696.42509560019,B
2014-02-03,XLV,buy,1661.577278324438,44.95513153076172,46.75738066642041,74696.42509560019,B
2014-03-03,XLU,sell,5727.917091446882,13.464361190795898,68.04175476338682,77122.74459017393,D
2014-03-03,XLP,sell,2589.926337885242,30.461095809936523,53.40051977156437,78891.99431900038,D
2014-03-03,XLV,sell,1661.577278324438,48.34767150878906,49.388067093261355,80333.39243889772,D
2014-03-03,XLI,buy,2844.620958179743,41.4818115234375,75.00213568155117,118000.03044283229,D
2014-03-03,XLF,buy,8469.795595409429,13.931862831115723,102.69288447269336,118000.03044283229,D
2014-08-01,XLI,sell,2844.620958179743,41.9092903137207,75.2954637922296,119216.04556884921,B
2014-08-01,XLF,sell,8469.795595409429,14.488753318786621,105.14572076769245,122716.77904243267,B
2014-08-01,XLU,buy,5687.966634343251,14.157625198364258,69.91886649664433,80528.09974983314,B
2014-08-01,XLP,buy,2531.2369686536986,31.81373405456543,53.83053409765527,80528.09974983314,B
2014-08-01,XLV,buy,1600.4825400595478,50.31488800048828,49.29430134248533,80528.09974983314,B
2014-09-02,XLU,sell,5687.966634343251,14.663614273071289,71.35468688680027,83406.14872410895,D
2014-09-02,XLP,sell,2531.2369686536986,33.04326248168945,55.21578769588935,83640.3275585801,D
2014-09-02,XLV,sell,1600.4825400595478,52.683719635009766,51.09400344542227,84319.37342122551,D
2014-09-02,XLI,buy,2860.998959918213,43.867958068847656,78.3600917655137,125506.18240870893,D
2014-09-02,XLF,buy,8207.959540188958,15.290789604187012,104.9092908137773,125506.18240870893,D
2014-10-01,XLI,sell,2860.998959918213,42.4078369140625,76.53524979120864,121328.77730351401,C
2014-10-01,XLF,sell,8207.959540188958,14.987320899963379,103.71259290603994,123015.32356272778,C
2014-10-01,XLE,buy,4304.534484951092,28.34025001525879,84.01733483163257,121991.58350281717,C
2014-10-01,XLB,buy,6354.997623935113,19.196165084838867,95.36023403741075,121991.58350281717,C
2014-11-03,XLE,sell,4304.534484951092,27.46868896484375,82.3771114891535,118239.91890556544,D
2014-11-03,XLB,sell,6354.997623935113,19.05344581604004,94.97141351066155,121084.60288871086,D
2014-11-03,XLI,buy,2664.682172870007,44.83928680419922,75.16543221792429,119482.44819135501,D
2014-11-03,XLF,buy,7625.75876878911,15.668270111083984,99.36899643774647,119482.44819135501,D
2015-01-02,XLI,sell,2664.682172870007,46.21139144897461,76.91289715911651,123138.67097760012,B
2015-01-02,XLF,sell,7625.75876878911,16.274791717529297,102.01632186057033,124107.63565016542,B
2015-01-02,XLU,buy,4984.360931086055,16.511272430419922,67.34965612365691,82298.14122470334,B
2015-01-02,XLP,buy,2294.6394683124727,35.86539077758789,53.85516290761772,82298.14122470334,B
2015-01-02,XLV,buy,1442.3634591648554,57.057838439941406,49.53290036609506,82298.14122470334,B
2015-03-02,XLU,sell,4984.360931086055,15.439284324645996,64.71434024684298,76954.96559169485,A
2015-03-02,XLP,sell,2294.6394683124727,37.16352081298828,55.027287893735185,85276.88163893494,A
2015-03-02,XLV,sell,1442.3634591648554,60.59953689575195,51.77644393452461,87406.55766074506,A
2015-03-02,XLK,buy,4366.41373509831,19.030776977539062,64.25927230516524,83096.24598431926,A
2015-03-02,XLY,buy,2447.2169622086476,33.955406188964844,54.52938375987278,83096.24598431926,A
2015-03-02,XLF,buy,5147.454882713042,16.143171310424805,67.95823632920258,83096.24598431926,A
2015-04-01,XLK,sell,4366.41373509831,18.206695556640625,62.79347556476766,79497.96554926899,B
2015-04-01,XLY,sell,2447.2169622086476,33.24518585205078,54.06069696576188,81358.18272891763,B
2015-04-01,XLF,sell,5147.454882713042,15.912786483764648,67.70434346588722,81910.35048342444,B
2015-04-01,XLU,buy,5179.847284455862,15.599445343017578,67.75034268189896,80802.74459904725,B
2015-04-01,XLP,buy,2218.5832542557823,36.420875549316406,52.576135000435485,80802.74459904725,B
2015-04-01,XLV,buy,1350.4196453118363,59.83528518676758,48.19302782006413,80802.74459904725,B
2015-05-01,XLU,sell,5179.847284455862,15.599445343017578,67.37568816771191,80802.74459904725,A
2015-05-01,XLP,sell,2218.5832542557823,36.4283447265625,52.29613185710078,80819.3155906085,A
2015-05-01,XLV,sell,1350.4196453118363,60.593963623046875,48.4628824108949,81827.27886387327,A
